Date,Product,Category,Sales,Quantity,Price
2024-11-23,Desk,Furniture,100947.12,8,12000
2024-11-23,Monitor,Electronics,79083.1,5,15000
2024-11-24,Laptop,Electronics,576113.93,10,55000
2024-11-24,Smartphone,Electronics,153797.33,5,30000
2024-11-24,Headphones,Accessories,2702.52,1,2500
2024-11-24,Keyboard,Accessories,8302.66,5,1500
2024-11-24,Mouse,Accessories,3010.79,4,800
2024-11-24,Office Chair,Furniture,59551.95,7,9000
2024-11-24,Desk,Furniture,52887.79,4,12000
2024-11-24,Monitor,Electronics,108369.53,7,15000
2024-11-25,Laptop,Electronics,379674.67,7,55000
2024-11-25,Smartphone,Electronics,221530.41,7,30000
2024-11-25,Headphones,Accessories,2599.03,1,2500
2024-11-25,Keyboard,Accessories,9560.97,7,1500
2024-11-25,Mouse,Accessories,5108.87,7,800
2024-11-25,Office Chair,Furniture,49581.95,5,9000
2024-11-25,Desk,Furniture,92434.89,7,12000
2024-11-25,Monitor,Electronics,28691.49,2,15000
2024-11-26,Laptop,Electronics,161120.28,3,55000
2024-11-26,Smartphone,Electronics,85653.71,3,30000
2024-11-26,Headphones,Accessories,6600.06,3,2500
2024-11-26,Keyboard,Accessories,11489.45,8,1500
2024-11-26,Mouse,Accessories,3764.3,5,800
2024-11-26,Office Chair,Furniture,56832.53,7,9000
2024-11-26,Desk,Furniture,79907.87,6,12000
2024-11-26,Monitor,Electronics,49306.91,3,15000
2024-11-27,Laptop,Electronics,297136.47,6,55000
2024-11-27,Smartphone,Electronics,29165.11,1,30000
2024-11-27,Headphones,Accessories,5128.56,2,2500
2024-11-27,Keyboard,Accessories,7006.31,5,1500
2024-11-27,Mouse,Accessories,6369.35,8,800
2024-11-27,Office Chair,Furniture,40643.76,5,9000
2024-11-27,Desk,Furniture,38848.81,3,12000
2024-11-27,Monitor,Electronics,103591.41,7,15000
2024-11-28,Laptop,Electronics,297341.87,6,55000
2024-11-28,Smartphone,Electronics,98452.47,3,30000
2024-11-28,Headphones,Accessories,8062.45,3,2500
2024-11-28,Keyboard,Accessories,2983.05,2,1500
2024-11-28,Mouse,Accessories,781.32,1,800
2024-11-28,Office Chair,Furniture,58659.85,6,9000
2024-11-28,Desk,Furniture,75363.62,6,12000
2024-11-28,Monitor,Electronics,15476.63,1,15000
2024-11-29,Laptop,Electronics,171598.04,3,55000
2024-11-29,Smartphone,Electronics,156963.2,5,30000
2024-11-29,Headphones,Accessories,14124.28,6,2500
2024-11-29,Keyboard,Accessories,13073.84,8,1500
2024-11-29,Mouse,Accessories,6264.86,7,800
2024-11-29,Office Chair,Furniture,27772.24,3,9000
2024-11-29,Desk,Furniture,75001.57,6,12000
2024-11-29,Monitor,Electronics,14224.35,1,15000
2024-11-30,Laptop,Electronics,274475.6,5,55000
2024-11-30,Smartphone,Electronics,227637.95,7,30000
2024-11-30,Headphones,Accessories,9342.48,4,2500
2024-11-30,Keyboard,Accessories,3016.97,2,1500
2024-11-30,Mouse,Accessories,3183.48,4,800
2024-11-30,Office Chair,Furniture,34080.58,4,9000
2024-11-30,Desk,Furniture,10807.77,1,12000
2024-11-30,Monitor,Electronics,64786.81,4,15000
2024-12-01,Laptop,Electronics,224519.03,4,55000
2024-12-01,Smartphone,Electronics,268801.96,10,30000
2024-12-01,Headphones,Accessories,10330.66,4,2500
2024-12-01,Keyboard,Accessories,6622.86,4,1500
2024-12-01,Mouse,Accessories,1599.28,2,800
2024-12-01,Office Chair,Furniture,67719.95,8,9000
2024-12-01,Desk,Furniture,99523.96,8,12000
2024-12-01,Monitor,Electronics,82162.84,5,15000
2024-12-02,Laptop,Electronics,150573.26,3,55000
2024-12-02,Smartphone,Electronics,232213.77,8,30000
2024-12-02,Headphones,Accessories,8233.92,3,2500
2024-12-02,Keyboard,Accessories,6941.89,5,1500
2024-12-02,Mouse,Accessories,1703.85,2,800
2024-12-02,Office Chair,Furniture,43473.11,5,9000
2024-12-02,Desk,Furniture,72513.46,6,12000
2024-12-02,Monitor,Electronics,86020.7,6,15000
2024-12-03,Laptop,Electronics,61272.38,1,55000
2024-12-03,Smartphone,Electronics,188731.04,6,30000
2024-12-03,Headphones,Accessories,2779.93,1,2500
2024-12-03,Keyboard,Accessories,7312.69,5,1500
2024-12-03,Mouse,Accessories,833.81,1,800
2024-12-03,Office Chair,Furniture,17621.05,2,9000
2024-12-03,Desk,Furniture,85017.51,7,12000
2024-12-03,Monitor,Electronics,81801.66,6,15000
2024-12-04,Laptop,Electronics,280262.26,5,55000
2024-12-04,Smartphone,Electronics,29120.44,1,30000
2024-12-04,Headphones,Accessories,17360.26,7,2500
2024-12-04,Keyboard,Accessories,1502.14,1,1500
2024-12-04,Mouse,Accessories,5010.12,7,800
2024-12-04,Office Chair,Furniture,50375.69,5,9000
2024-12-04,Desk,Furniture,81071.33,7,12000
2024-12-04,Monitor,Electronics,98049.35,6,15000
2024-12-05,Laptop,Electronics,420414.48,7,55000
2024-12-05,Smartphone,Electronics,79204.03,3,30000
2024-12-05,Headphones,Accessories,7787.44,3,2500
2024-12-05,Keyboard,Accessories,10873.55,7,1500
2024-12-05,Mouse,Accessories,5540.03,7,800
2024-12-05,Office Chair,Furniture,9951.49,1,9000
2024-12-05,Desk,Furniture,76648.77,7,12000
2024-12-05,Monitor,Electronics,13745.16,1,15000
2024-12-06,Laptop,Electronics,103729.22,2,55000
2024-12-06,Smartphone,Electronics,163204.22,6,30000
2024-12-06,Headphones,Accessories,7208.55,3,2500
2024-12-06,Keyboard,Accessories,1378.51,1,1500
2024-12-06,Mouse,Accessories,3676.15,5,800
2024-12-06,Office Chair,Furniture,9259.13,1,9000
2024-12-06,Desk,Furniture,75100.68,7,12000
2024-12-06,Monitor,Electronics,13351.07,1,15000
2024-12-07,Laptop,Electronics,119818.5,2,55000
2024-12-07,Smartphone,Electronics,108954.56,4,30000
2024-12-07,Headphones,Accessories,9509.12,4,2500
2024-12-07,Keyboard,Accessories,6742.7,5,1500
2024-12-07,Mouse,Accessories,3271.25,4,800
2024-12-07,Office Chair,Furniture,8776.04,1,9000
2024-12-07,Desk,Furniture,65454.28,5,12000
2024-12-07,Monitor,Electronics,54980.82,4,15000
2024-12-08,Laptop,Electronics,213217.66,4,55000
2024-12-08,Smartphone,Electronics,188863.02,7,30000
2024-12-08,Headphones,Accessories,21224.64,8,2500
2024-12-08,Keyboard,Accessories,15008.97,10,1500
2024-12-08,Mouse,Accessories,5755.17,8,800
2024-12-08,Office Chair,Furniture,38517.78,4,9000
2024-12-08,Desk,Furniture,64732.6,5,12000
2024-12-08,Monitor,Electronics,28610.2,2,15000
2024-12-09,Laptop,Electronics,486556.95,8,55000
2024-12-09,Smartphone,Electronics,28726.32,1,30000
2024-12-09,Headphones,Accessories,5565.13,2,2500
2024-12-09,Keyboard,Accessories,8771.33,6,1500
2024-12-09,Mouse,Accessories,3558.67,5,800
2024-12-09,Office Chair,Furniture,62539.12,7,9000
2024-12-09,Desk,Furniture,24464.52,2,12000
2024-12-09,Monitor,Electronics,79426.66,6,15000
2024-12-10,Laptop,Electronics,109505.74,2,55000
2024-12-10,Smartphone,Electronics,192351.97,6,30000
2024-12-10,Headphones,Accessories,15492.68,7,2500
2024-12-10,Keyboard,Accessories,1634.59,1,1500
2024-12-10,Mouse,Accessories,4301.81,5,800
2024-12-10,Office Chair,Furniture,9144.49,1,9000
2024-12-10,Desk,Furniture,70960.71,6,12000
2024-12-10,Monitor,Electronics,66433.98,5,15000
2024-12-11,Laptop,Electronics,245601.32,5,55000
2024-12-11,Smartphone,Electronics,83288.53,3,30000
2024-12-11,Headphones,Accessories,4859.86,2,2500
2024-12-11,Keyboard,Accessories,9875.96,6,1500
2024-12-11,Mouse,Accessories,3566.43,5,800
2024-12-11,Office Chair,Furniture,17745.77,2,9000
2024-12-11,Desk,Furniture,36760.32,3,12000
2024-12-11,Monitor,Electronics,15012.77,1,15000
2024-12-12,Laptop,Electronics,358959.31,7,55000
2024-12-12,Smartphone,Electronics,247572.03,8,30000
2024-12-12,Headphones,Accessories,2467.23,1,2500
2024-12-12,Keyboard,Accessories,8814.54,6,1500
2024-12-12,Mouse,Accessories,6463.15,8,800
2024-12-12,Office Chair,Furniture,44083.35,5,9000
2024-12-12,Desk,Furniture,37085.62,3,12000
2024-12-12,Monitor,Electronics,13275.68,1,15000
2024-12-13,Laptop,Electronics,344305.85,7,55000
2024-12-13,Smartphone,Electronics,256573.95,8,30000
2024-12-13,Headphones,Accessories,15084.24,6,2500
2024-12-13,Keyboard,Accessories,3030.96,2,1500
2024-12-13,Mouse,Accessories,1438.76,2,800
2024-12-13,Office Chair,Furniture,47679.94,6,9000
2024-12-13,Desk,Furniture,33273.73,3,12000
2024-12-13,Monitor,Electronics,70394.91,5,15000
2024-12-14,Laptop,Electronics,196300.73,4,55000
2024-12-14,Smartphone,Electronics,325546.02,10,30000
2024-12-14,Headphones,Accessories,17429.84,7,2500
2024-12-14,Keyboard,Accessories,13898.99,10,1500
2024-12-14,Mouse,Accessories,8010.94,10,800
2024-12-14,Office Chair,Furniture,55830.24,7,9000
2024-12-14,Desk,Furniture,120588.94,10,12000
2024-12-14,Monitor,Electronics,65443.68,4,15000
2024-12-15,Laptop,Electronics,259034.86,5,55000
2024-12-15,Smartphone,Electronics,187254.22,7,30000
2024-12-15,Headphones,Accessories,26666.87,10,2500
2024-12-15,Keyboard,Accessories,2773.4,2,1500
2024-12-15,Mouse,Accessories,827.95,1,800
2024-12-15,Office Chair,Furniture,8633.65,1,9000
2024-12-15,Desk,Furniture,94946.57,8,12000
2024-12-15,Monitor,Electronics,13477.88,1,15000
2024-12-16,Laptop,Electronics,306946.08,5,55000
2024-12-16,Smartphone,Electronics,136438.22,5,30000
2024-12-16,Headphones,Accessories,16432.56,7,2500
2024-12-16,Keyboard,Accessories,1341.28,1,1500
2024-12-16,Mouse,Accessories,5847.72,7,800
2024-12-16,Office Chair,Furniture,24064.38,3,9000
2024-12-16,Desk,Furniture,81623.93,7,12000
2024-12-16,Monitor,Electronics,99604.69,7,15000
2024-12-17,Laptop,Electronics,145365.82,3,55000
2024-12-17,Smartphone,Electronics,26798.99,1,30000
2024-12-17,Headphones,Accessories,7978.75,3,2500
2024-12-17,Keyboard,Accessories,1469.56,1,1500
2024-12-17,Mouse,Accessories,4076.43,5,800
2024-12-17,Office Chair,Furniture,41512.49,5,9000
2024-12-17,Desk,Furniture,21358.63,2,12000
2024-12-17,Monitor,Electronics,30715.39,2,15000
2024-12-18,Laptop,Electronics,428716.34,8,55000
2024-12-18,Smartphone,Electronics,165722.58,6,30000
2024-12-18,Headphones,Accessories,11537.09,5,2500
2024-12-18,Keyboard,Accessories,11158.42,8,1500
2024-12-18,Mouse,Accessories,1618.02,2,800
2024-12-18,Office Chair,Furniture,17274.18,2,9000
2024-12-18,Desk,Furniture,53847.38,5,12000
2024-12-18,Monitor,Electronics,30919.77,2,15000
2024-12-19,Laptop,Electronics,469824.17,8,55000
2024-12-19,Smartphone,Electronics,86218.33,3,30000
2024-12-19,Headphones,Accessories,5449.17,2,2500
2024-12-19,Keyboard,Accessories,11080.21,7,1500
2024-12-19,Mouse,Accessories,825.1,1,800
2024-12-19,Office Chair,Furniture,30098.87,3,9000
2024-12-19,Desk,Furniture,84864.21,8,12000
2024-12-19,Monitor,Electronics,43209.28,3,15000
2024-12-20,Laptop,Electronics,415991.91,8,55000
2024-12-20,Smartphone,Electronics,152820.95,5,30000
2024-12-20,Headphones,Accessories,7539.39,3,2500
2024-12-20,Keyboard,Accessories,8159.56,5,1500
2024-12-20,Mouse,Accessories,887.78,1,800
2024-12-20,Office Chair,Furniture,24667.12,3,9000
2024-12-20,Desk,Furniture,35651.33,3,12000
2024-12-20,Monitor,Electronics,102549.04,7,15000
2024-12-21,Laptop,Electronics,559048.9,10,55000
2024-12-21,Smartphone,Electronics,218988.52,8,30000
2024-12-21,Headphones,Accessories,9750.4,4,2500
2024-12-21,Keyboard,Accessories,10591.91,8,1500
2024-12-21,Mouse,Accessories,8862.6,10,800
2024-12-21,Office Chair,Furniture,62002.87,7,9000
2024-12-21,Desk,Furniture,93909.3,7,12000
2024-12-21,Monitor,Electronics,14475.76,1,15000
2024-12-22,Laptop,Electronics,228934.76,4,55000
2024-12-22,Smartphone,Electronics,125780.9,4,30000
2024-12-22,Headphones,Accessories,22105.59,8,2500
2024-12-22,Keyboard,Accessories,3054.43,2,1500
2024-12-22,Mouse,Accessories,829.93,1,800
2024-12-22,Office Chair,Furniture,91154.99,10,9000
2024-12-22,Desk,Furniture,78447.99,7,12000
2024-12-22,Monitor,Electronics,64715.98,4,15000
2024-12-23,Laptop,Electronics,159251.34,3,55000
2024-12-23,Smartphone,Electronics,53423.74,2,30000
2024-12-23,Headphones,Accessories,7070.09,3,2500
2024-12-23,Keyboard,Accessories,1588.11,1,1500
2024-12-23,Mouse,Accessories,856.88,1,800
2024-12-23,Office Chair,Furniture,18056.92,2,9000
2024-12-23,Desk,Furniture,71795.71,6,12000
2024-12-23,Monitor,Electronics,114738.4,8,15000
2024-12-24,Laptop,Electronics,377524.79,7,55000
2024-12-24,Smartphone,Electronics,31396.93,1,30000
2024-12-24,Headphones,Accessories,4745.82,2,2500
2024-12-24,Keyboard,Accessories,2939.17,2,1500
2024-12-24,Mouse,Accessories,2276.52,3,800
2024-12-24,Office Chair,Furniture,56820.59,7,9000
2024-12-24,Desk,Furniture,36732.91,3,12000
2024-12-24,Monitor,Electronics,41483.62,3,15000
2024-12-25,Laptop,Electronics,147611.72,3,55000
2024-12-25,Smartphone,Electronics,92714.73,3,30000
2024-12-25,Headphones,Accessories,2416.99,1,2500
2024-12-25,Keyboard,Accessories,8467.8,6,1500
2024-12-25,Mouse,Accessories,741.69,1,800
2024-12-25,Office Chair,Furniture,53928.99,6,9000
2024-12-25,Desk,Furniture,85554.68,7,12000
2024-12-25,Monitor,Electronics,14337.88,1,15000
2024-12-26,Laptop,Electronics,354564.76,6,55000
2024-12-26,Smartphone,Electronics,92411.56,3,30000
2024-12-26,Headphones,Accessories,19234.77,7,2500
2024-12-26,Keyboard,Accessories,1437.87,1,1500
2024-12-26,Mouse,Accessories,755.61,1,800
2024-12-26,Office Chair,Furniture,48139.46,5,9000
2024-12-26,Desk,Furniture,22884.95,2,12000
2024-12-26,Monitor,Electronics,92031.47,6,15000
2024-12-27,Laptop,Electronics,324178.78,6,55000
2024-12-27,Smartphone,Electronics,26987.34,1,30000
2024-12-27,Headphones,Accessories,21070.74,8,2500
2024-12-27,Keyboard,Accessories,3013.02,2,1500
2024-12-27,Mouse,Accessories,4075.82,5,800
2024-12-27,Office Chair,Furniture,43492.06,5,9000
2024-12-27,Desk,Furniture,84799.38,8,12000
2024-12-27,Monitor,Electronics,130468.22,8,15000
2024-12-28,Laptop,Electronics,412595.79,7,55000
2024-12-28,Smartphone,Electronics,141575.92,5,30000
2024-12-28,Headphones,Accessories,22922.7,10,2500
2024-12-28,Keyboard,Accessories,7872.63,5,1500
2024-12-28,Mouse,Accessories,5686.81,7,800
2024-12-28,Office Chair,Furniture,19667.15,2,9000
2024-12-28,Desk,Furniture,92703.89,7,12000
2024-12-28,Monitor,Electronics,31698.61,2,15000
2024-12-29,Laptop,Electronics,365339.24,7,55000
2024-12-29,Smartphone,Electronics,107017.56,4,30000
2024-12-29,Headphones,Accessories,17874.16,8,2500
2024-12-29,Keyboard,Accessories,11297.83,8,1500
2024-12-29,Mouse,Accessories,3509.68,4,800
2024-12-29,Office Chair,Furniture,19551.36,2,9000
2024-12-29,Desk,Furniture,87525.85,7,12000
2024-12-29,Monitor,Electronics,32964.43,2,15000
2024-12-30,Laptop,Electronics,58432.07,1,55000
2024-12-30,Smartphone,Electronics,62598.9,2,30000
2024-12-30,Headphones,Accessories,11629.07,5,2500
2024-12-30,Keyboard,Accessories,10801.13,8,1500
2024-12-30,Mouse,Accessories,4573.5,6,800
2024-12-30,Office Chair,Furniture,29503.15,3,9000
2024-12-30,Desk,Furniture,100415.75,8,12000
2024-12-30,Monitor,Electronics,28765.62,2,15000
2024-12-31,Laptop,Electronics,401003.75,8,55000
2024-12-31,Smartphone,Electronics,66699.02,2,30000
2024-12-31,Headphones,Accessories,5090.07,2,2500
2024-12-31,Keyboard,Accessories,3162.8,2,1500
2024-12-31,Mouse,Accessories,2291.82,3,800
2024-12-31,Office Chair,Furniture,16732.43,2,9000
2024-12-31,Desk,Furniture,63531.09,5,12000
2024-12-31,Monitor,Electronics,43901.43,3,15000
2025-01-01,Laptop,Electronics,207811.73,4,55000
2025-01-01,Smartphone,Electronics,231244.27,7,30000
2025-01-01,Headphones,Accessories,2422.14,1,2500
2025-01-01,Keyboard,Accessories,1436.54,1,1500
2025-01-01,Mouse,Accessories,2599.37,3,800
2025-01-01,Office Chair,Furniture,9340.67,1,9000
2025-01-01,Desk,Furniture,46579.31,4,12000
2025-01-01,Monitor,Electronics,48110.08,3,15000
2025-01-02,Laptop,Electronics,363509.17,7,55000
2025-01-02,Smartphone,Electronics,84568.46,3,30000
2025-01-02,Headphones,Accessories,10239.92,4,2500
2025-01-02,Keyboard,Accessories,4905.53,3,1500
2025-01-02,Mouse,Accessories,6172.82,7,800
2025-01-02,Office Chair,Furniture,68401.33,7,9000
2025-01-02,Desk,Furniture,22696.5,2,12000
2025-01-02,Monitor,Electronics,94110.97,6,15000
2025-01-03,Laptop,Electronics,417647.62,7,55000
2025-01-03,Smartphone,Electronics,172725.85,6,30000
2025-01-03,Headphones,Accessories,2601.61,1,2500
2025-01-03,Keyboard,Accessories,4511.42,3,1500
2025-01-03,Mouse,Accessories,2288.28,3,800
2025-01-03,Office Chair,Furniture,38612.7,4,9000
2025-01-03,Desk,Furniture,63448.81,6,12000
2025-01-03,Monitor,Electronics,49885.78,3,15000
2025-01-04,Laptop,Electronics,287055.07,5,55000
2025-01-04,Smartphone,Electronics,254505.13,8,30000
2025-01-04,Headphones,Accessories,8302.35,3,2500
2025-01-04,Keyboard,Accessories,9774.37,6,1500
2025-01-04,Mouse,Accessories,893.42,1,800
2025-01-04,Office Chair,Furniture,47613.36,5,9000
2025-01-04,Desk,Furniture,67720.0,6,12000
2025-01-04,Monitor,Electronics,46494.19,3,15000
2025-01-05,Laptop,Electronics,245539.9,5,55000
2025-01-05,Smartphone,Electronics,99924.6,3,30000
2025-01-05,Headphones,Accessories,13517.35,6,2500
2025-01-05,Keyboard,Accessories,11044.64,8,1500
2025-01-05,Mouse,Accessories,2501.75,3,800
2025-01-05,Office Chair,Furniture,8328.66,1,9000
2025-01-05,Desk,Furniture,48896.58,4,12000
2025-01-05,Monitor,Electronics,46126.58,3,15000
2025-01-06,Laptop,Electronics,176605.3,3,55000
2025-01-06,Smartphone,Electronics,94522.8,3,30000
2025-01-06,Headphones,Accessories,14648.01,6,2500
2025-01-06,Keyboard,Accessories,9369.39,6,1500
2025-01-06,Mouse,Accessories,4405.3,5,800
2025-01-06,Office Chair,Furniture,68734.71,7,9000
2025-01-06,Desk,Furniture,43537.04,4,12000
2025-01-06,Monitor,Electronics,28605.37,2,15000
2025-01-07,Laptop,Electronics,98045.99,2,55000
2025-01-07,Smartphone,Electronics,173511.19,6,30000
2025-01-07,Headphones,Accessories,5157.65,2,2500
2025-01-07,Keyboard,Accessories,9866.96,7,1500
2025-01-07,Mouse,Accessories,6088.52,7,800
2025-01-07,Office Chair,Furniture,19190.18,2,9000
2025-01-07,Desk,Furniture,54805.26,5,12000
2025-01-07,Monitor,Electronics,98888.72,6,15000
2025-01-08,Laptop,Electronics,306401.4,5,55000
2025-01-08,Smartphone,Electronics,169443.61,6,30000
2025-01-08,Headphones,Accessories,14438.73,6,2500
2025-01-08,Keyboard,Accessories,2760.57,2,1500
2025-01-08,Mouse,Accessories,6110.61,7,800
2025-01-08,Office Chair,Furniture,57282.95,7,9000
2025-01-08,Desk,Furniture,10958.51,1,12000
2025-01-08,Monitor,Electronics,42299.71,3,15000
2025-01-09,Laptop,Electronics,54356.72,1,55000
2025-01-09,Smartphone,Electronics,30686.64,1,30000
2025-01-09,Headphones,Accessories,12403.94,5,2500
2025-01-09,Keyboard,Accessories,8013.12,5,1500
2025-01-09,Mouse,Accessories,2627.55,3,800
2025-01-09,Office Chair,Furniture,18642.59,2,9000
2025-01-09,Desk,Furniture,10955.6,1,12000
2025-01-09,Monitor,Electronics,26731.65,2,15000
2025-01-10,Laptop,Electronics,220679.79,4,55000
2025-01-10,Smartphone,Electronics,63547.63,2,30000
2025-01-10,Headphones,Accessories,2797.44,1,2500
2025-01-10,Keyboard,Accessories,7067.29,5,1500
2025-01-10,Mouse,Accessories,2143.53,3,800
2025-01-10,Office Chair,Furniture,8824.38,1,9000
2025-01-10,Desk,Furniture,10863.57,1,12000
2025-01-10,Monitor,Electronics,49482.02,3,15000
2025-01-11,Laptop,Electronics,349189.54,6,55000
2025-01-11,Smartphone,Electronics,254564.08,8,30000
2025-01-11,Headphones,Accessories,6721.69,3,2500
2025-01-11,Keyboard,Accessories,3160.4,2,1500
2025-01-11,Mouse,Accessories,6293.3,8,800
2025-01-11,Office Chair,Furniture,36107.07,4,9000
2025-01-11,Desk,Furniture,21540.5,2,12000
2025-01-11,Monitor,Electronics,46310.37,3,15000
2025-01-12,Laptop,Electronics,205981.57,4,55000
2025-01-12,Smartphone,Electronics,213250.0,8,30000
2025-01-12,Headphones,Accessories,13588.9,6,2500
2025-01-12,Keyboard,Accessories,2678.76,2,1500
2025-01-12,Mouse,Accessories,1513.41,2,800
2025-01-12,Office Chair,Furniture,8766.31,1,9000
2025-01-12,Desk,Furniture,23724.69,2,12000
2025-01-12,Monitor,Electronics,14799.06,1,15000
2025-01-13,Laptop,Electronics,414112.66,7,55000
2025-01-13,Smartphone,Electronics,32602.41,1,30000
2025-01-13,Headphones,Accessories,18220.67,7,2500
2025-01-13,Keyboard,Accessories,9600.58,6,1500
2025-01-13,Mouse,Accessories,1422.48,2,800
2025-01-13,Office Chair,Furniture,62746.47,7,9000
2025-01-13,Desk,Furniture,24359.59,2,12000
2025-01-13,Monitor,Electronics,84569.87,6,15000
2025-01-14,Laptop,Electronics,60101.83,1,55000
2025-01-14,Smartphone,Electronics,32574.22,1,30000
2025-01-14,Headphones,Accessories,7080.74,3,2500
2025-01-14,Keyboard,Accessories,2888.82,2,1500
2025-01-14,Mouse,Accessories,2299.71,3,800
2025-01-14,Office Chair,Furniture,16854.14,2,9000
2025-01-14,Desk,Furniture,31837.9,3,12000
2025-01-14,Monitor,Electronics,64716.34,4,15000
2025-01-15,Laptop,Electronics,368957.62,6,55000
2025-01-15,Smartphone,Electronics,168818.34,6,30000
2025-01-15,Headphones,Accessories,16176.67,7,2500
2025-01-15,Keyboard,Accessories,9119.99,6,1500
2025-01-15,Mouse,Accessories,5228.95,7,800
2025-01-15,Office Chair,Furniture,52404.19,6,9000
2025-01-15,Desk,Furniture,80251.14,6,12000
2025-01-15,Monitor,Electronics,89847.87,6,15000
2025-01-16,Laptop,Electronics,55488.95,1,55000
2025-01-16,Smartphone,Electronics,33264.5,1,30000
2025-01-16,Headphones,Accessories,4757.18,2,2500
2025-01-16,Keyboard,Accessories,1433.27,1,1500
2025-01-16,Mouse,Accessories,5148.8,7,800
2025-01-16,Office Chair,Furniture,59388.87,6,9000
2025-01-16,Desk,Furniture,37165.59,3,12000
2025-01-16,Monitor,Electronics,43123.85,3,15000
2025-01-17,Laptop,Electronics,120808.94,2,55000
2025-01-17,Smartphone,Electronics,133538.63,5,30000
2025-01-17,Headphones,Accessories,12633.89,5,2500
2025-01-17,Keyboard,Accessories,6909.38,5,1500
2025-01-17,Mouse,Accessories,751.42,1,800
2025-01-17,Office Chair,Furniture,41101.22,5,9000
2025-01-17,Desk,Furniture,39058.07,3,12000
2025-01-17,Monitor,Electronics,30084.82,2,15000
2025-01-18,Laptop,Electronics,59440.76,1,55000
2025-01-18,Smartphone,Electronics,79510.63,3,30000
2025-01-18,Headphones,Accessories,8198.74,3,2500
2025-01-18,Keyboard,Accessories,6152.53,4,1500
2025-01-18,Mouse,Accessories,3037.93,4,800
2025-01-18,Office Chair,Furniture,59864.62,6,9000
2025-01-18,Desk,Furniture,72769.92,6,12000
2025-01-18,Monitor,Electronics,122655.98,8,15000
2025-01-19,Laptop,Electronics,101223.76,2,55000
2025-01-19,Smartphone,Electronics,148099.24,5,30000
2025-01-19,Headphones,Accessories,10711.46,4,2500
2025-01-19,Keyboard,Accessories,1552.39,1,1500
2025-01-19,Mouse,Accessories,4360.19,6,800
2025-01-19,Office Chair,Furniture,16217.77,2,9000
2025-01-19,Desk,Furniture,22390.13,2,12000
2025-01-19,Monitor,Electronics,13343.32,1,15000
2025-01-20,Laptop,Electronics,102341.3,2,55000
2025-01-20,Smartphone,Electronics,232863.08,7,30000
2025-01-20,Headphones,Accessories,5281.65,2,2500
2025-01-20,Keyboard,Accessories,5537.9,4,1500
2025-01-20,Mouse,Accessories,2657.92,3,800
2025-01-20,Office Chair,Furniture,45039.84,5,9000
2025-01-20,Desk,Furniture,21746.01,2,12000
2025-01-20,Monitor,Electronics,108030.08,7,15000
2025-01-21,Laptop,Electronics,328270.19,6,55000
2025-01-21,Smartphone,Electronics,92757.65,3,30000
2025-01-21,Headphones,Accessories,18059.71,7,2500
2025-01-21,Keyboard,Accessories,1657.7,1,1500
2025-01-21,Mouse,Accessories,5930.24,7,800
2025-01-21,Office Chair,Furniture,18541.87,2,9000
2025-01-21,Desk,Furniture,26442.66,2,12000
2025-01-21,Monitor,Electronics,14405.24,1,15000
2025-01-22,Laptop,Electronics,343575.36,6,55000
2025-01-22,Smartphone,Electronics,173777.38,6,30000
2025-01-22,Headphones,Accessories,18864.19,7,2500
2025-01-22,Keyboard,Accessories,9679.07,6,1500
2025-01-22,Mouse,Accessories,4502.6,6,800
2025-01-22,Office Chair,Furniture,8344.85,1,9000
2025-01-22,Desk,Furniture,87180.55,7,12000
2025-01-22,Monitor,Electronics,46542.19,3,15000
2025-01-23,Laptop,Electronics,55344.29,1,55000
2025-01-23,Smartphone,Electronics,193996.7,6,30000
2025-01-23,Headphones,Accessories,2315.9,1,2500
2025-01-23,Keyboard,Accessories,4825.01,3,1500
2025-01-23,Mouse,Accessories,1553.24,2,800
2025-01-23,Office Chair,Furniture,19657.51,2,9000
2025-01-23,Desk,Furniture,77938.81,7,12000
2025-01-23,Monitor,Electronics,53165.02,4,15000
2025-01-24,Laptop,Electronics,392002.61,7,55000
2025-01-24,Smartphone,Electronics,80404.0,3,30000
2025-01-24,Headphones,Accessories,12081.18,5,2500
2025-01-24,Keyboard,Accessories,7296.25,5,1500
2025-01-24,Mouse,Accessories,4043.67,5,800
2025-01-24,Office Chair,Furniture,51381.78,6,9000
2025-01-24,Desk,Furniture,11227.01,1,12000
2025-01-24,Monitor,Electronics,13221.77,1,15000
2025-01-25,Laptop,Electronics,51641.27,1,55000
2025-01-25,Smartphone,Electronics,28868.44,1,30000
2025-01-25,Headphones,Accessories,2297.02,1,2500
2025-01-25,Keyboard,Accessories,8364.52,6,1500
2025-01-25,Mouse,Accessories,2250.37,3,800
2025-01-25,Office Chair,Furniture,19660.95,2,9000
2025-01-25,Desk,Furniture,24199.06,2,12000
2025-01-25,Monitor,Electronics,31647.86,2,15000
2025-01-26,Laptop,Electronics,241990.63,4,55000
2025-01-26,Smartphone,Electronics,55698.2,2,30000
2025-01-26,Headphones,Accessories,15935.37,6,2500
2025-01-26,Keyboard,Accessories,10571.05,8,1500
2025-01-26,Mouse,Accessories,2537.05,3,800
2025-01-26,Office Chair,Furniture,78581.87,8,9000
2025-01-26,Desk,Furniture,11464.45,1,12000
2025-01-26,Monitor,Electronics,44622.39,3,15000
2025-01-27,Laptop,Electronics,299593.31,5,55000
