Date,Product,Category,Sales,Quantity,Price
2024-06-10,Monitor,Electronics,43928.63,3,15000
2024-06-10,Wireless Mouse,Accessories,12328.3,14,900
2024-06-10,Keyboard,Accessories,19884.85,12,1600
2024-06-10,Bluetooth Speaker,Accessories,20227.19,7,3200
2024-06-11,Laptop,Electronics,225149.39,4,56000
2024-06-11,Smartphone,Electronics,127368.22,5,28000
2024-06-11,Monitor,Electronics,57409.22,4,15000
2024-06-11,Wireless Mouse,Accessories,9774.57,10,900
2024-06-11,Keyboard,Accessories,9170.24,6,1600
2024-06-11,Bluetooth Speaker,Accessories,17505.35,5,3200
2024-06-12,Laptop,Electronics,102842.46,2,56000
2024-06-12,Smartphone,Electronics,151819.97,5,28000
2024-06-12,Monitor,Electronics,68000.37,5,15000
2024-06-12,Wireless Mouse,Accessories,10674.3,13,900
2024-06-12,Keyboard,Accessories,17439.56,10,1600
2024-06-12,Bluetooth Speaker,Accessories,15465.77,5,3200
2024-06-13,Laptop,Electronics,121853.94,2,56000
2024-06-13,Smartphone,Electronics,89559.44,3,28000
2024-06-13,Monitor,Electronics,43143.06,3,15000
2024-06-13,Wireless Mouse,Accessories,12605.71,14,900
2024-06-13,Keyboard,Accessories,9517.3,6,1600
2024-06-13,Bluetooth Speaker,Accessories,29938.41,9,3200
2024-06-14,Laptop,Electronics,235309.22,4,56000
2024-06-14,Smartphone,Electronics,164305.48,6,28000
2024-06-14,Monitor,Electronics,63138.97,4,15000
2024-06-14,Wireless Mouse,Accessories,12553.18,13,900
2024-06-14,Keyboard,Accessories,18552.95,12,1600
2024-06-14,Bluetooth Speaker,Accessories,30245.93,10,3200
2024-06-15,Laptop,Electronics,173328.59,3,56000
2024-06-15,Smartphone,Electronics,117851.27,4,28000
2024-06-15,Monitor,Electronics,71749.83,5,15000
2024-06-15,Wireless Mouse,Accessories,8990.34,9,900
2024-06-15,Keyboard,Accessories,23700.9,14,1600
2024-06-15,Bluetooth Speaker,Accessories,37980.22,11,3200
2024-06-16,Laptop,Electronics,171129.36,3,56000
2024-06-16,Smartphone,Electronics,122893.71,4,28000
2024-06-16,Monitor,Electronics,58305.28,4,15000
2024-06-16,Wireless Mouse,Accessories,7627.05,9,900
2024-06-16,Keyboard,Accessories,15679.72,10,1600
2024-06-16,Bluetooth Speaker,Accessories,20764.38,7,3200
2024-06-17,Laptop,Electronics,118494.32,2,56000
2024-06-17,Smartphone,Electronics,84451.76,3,28000
2024-06-17,Monitor,Electronics,42663.47,3,15000
2024-06-17,Wireless Mouse,Accessories,14947.6,16,900
2024-06-17,Keyboard,Accessories,15568.66,11,1600
2024-06-17,Bluetooth Speaker,Accessories,29893.71,9,3200
2024-06-18,Laptop,Electronics,155068.07,3,56000
2024-06-18,Smartphone,Electronics,113486.18,4,28000
2024-06-18,Monitor,Electronics,74810.62,5,15000
2024-06-18,Wireless Mouse,Accessories,12192.42,13,900
2024-06-18,Keyboard,Accessories,15144.97,10,1600
2024-06-18,Bluetooth Speaker,Accessories,32225.32,10,3200
2024-06-19,Laptop,Electronics,220351.04,4,56000
2024-06-19,Smartphone,Electronics,124403.46,4,28000
2024-06-19,Monitor,Electronics,75461.08,5,15000
2024-06-19,Wireless Mouse,Accessories,9269.49,11,900
2024-06-19,Keyboard,Accessories,10112.34,7,1600
2024-06-19,Bluetooth Speaker,Accessories,31342.4,9,3200
2024-06-20,Laptop,Electronics,109637.77,2,56000
2024-06-20,Smartphone,Electronics,147457.48,5,28000
2024-06-20,Monitor,Electronics,83922.69,5,15000
2024-06-20,Wireless Mouse,Accessories,10774.65,11,900
2024-06-20,Keyboard,Accessories,12557.44,8,1600
2024-06-20,Bluetooth Speaker,Accessories,28834.31,10,3200
2024-06-21,Laptop,Electronics,186339.19,3,56000
2024-06-21,Smartphone,Electronics,179825.79,7,28000
2024-06-21,Monitor,Electronics,76343.46,5,15000
2024-06-21,Wireless Mouse,Accessories,8037.52,8,900
2024-06-21,Keyboard,Accessories,9963.62,7,1600
2024-06-21,Bluetooth Speaker,Accessories,25359.36,9,3200
2024-06-22,Laptop,Electronics,101558.6,2,56000
2024-06-22,Smartphone,Electronics,241025.73,8,28000
2024-06-22,Monitor,Electronics,40981.41,3,15000
2024-06-22,Wireless Mouse,Accessories,17047.04,19,900
2024-06-22,Keyboard,Accessories,14663.33,10,1600
2024-06-22,Bluetooth Speaker,Accessories,34950.56,11,3200
2024-06-23,Laptop,Electronics,161924.19,3,56000
2024-06-23,Smartphone,Electronics,209973.68,8,28000
2024-06-23,Monitor,Electronics,67787.73,5,15000
2024-06-23,Wireless Mouse,Accessories,14026.79,17,900
2024-06-23,Keyboard,Accessories,12331.84,8,1600
2024-06-23,Bluetooth Speaker,Accessories,33454.74,10,3200
2024-06-24,Laptop,Electronics,118237.21,2,56000
2024-06-24,Smartphone,Electronics,106501.2,4,28000
2024-06-24,Monitor,Electronics,40876.87,3,15000
2024-06-24,Wireless Mouse,Accessories,14614.78,18,900
2024-06-24,Keyboard,Accessories,21492.49,12,1600
2024-06-24,Bluetooth Speaker,Accessories,21364.07,6,3200
2024-06-25,Laptop,Electronics,109532.67,2,56000
2024-06-25,Smartphone,Electronics,180384.64,7,28000
2024-06-25,Monitor,Electronics,80205.0,6,15000
2024-06-25,Wireless Mouse,Accessories,7926.93,9,900
2024-06-25,Keyboard,Accessories,22795.43,13,1600
2024-06-25,Bluetooth Speaker,Accessories,15409.15,5,3200
2024-06-26,Laptop,Electronics,241170.72,4,56000
2024-06-26,Smartphone,Electronics,119308.55,4,28000
2024-06-26,Monitor,Electronics,66895.18,4,15000
2024-06-26,Wireless Mouse,Accessories,13677.41,16,900
2024-06-26,Keyboard,Accessories,9904.72,7,1600
2024-06-26,Bluetooth Speaker,Accessories,28274.31,8,3200
2024-06-27,Laptop,Electronics,108295.15,2,56000
2024-06-27,Smartphone,Electronics,127325.91,5,28000
2024-06-27,Monitor,Electronics,73416.32,5,15000
2024-06-27,Wireless Mouse,Accessories,15241.88,17,900
2024-06-27,Keyboard,Accessories,20839.23,12,1600
2024-06-27,Bluetooth Speaker,Accessories,17652.84,6,3200
2024-06-28,Laptop,Electronics,125286.96,2,56000
2024-06-28,Smartphone,Electronics,128607.66,5,28000
2024-06-28,Monitor,Electronics,58389.21,4,15000
2024-06-28,Wireless Mouse,Accessories,15576.2,17,900
2024-06-28,Keyboard,Accessories,13237.29,8,1600
2024-06-28,Bluetooth Speaker,Accessories,21500.55,6,3200
2024-06-29,Laptop,Electronics,240146.42,4,56000
2024-06-29,Smartphone,Electronics,150251.79,5,28000
2024-06-29,Monitor,Electronics,43648.19,3,15000
2024-06-29,Wireless Mouse,Accessories,15843.98,17,900
2024-06-29,Keyboard,Accessories,12122.33,8,1600
2024-06-29,Bluetooth Speaker,Accessories,26787.27,8,3200
2024-06-30,Laptop,Electronics,171062.44,3,56000
2024-06-30,Smartphone,Electronics,156708.71,6,28000
2024-06-30,Monitor,Electronics,44714.59,3,15000
2024-06-30,Wireless Mouse,Accessories,10901.59,12,900
2024-06-30,Keyboard,Accessories,16814.75,10,1600
2024-06-30,Bluetooth Speaker,Accessories,33706.4,11,3200
2024-07-01,Laptop,Electronics,164731.12,3,56000
2024-07-01,Smartphone,Electronics,167149.82,6,28000
2024-07-01,Monitor,Electronics,53367.39,4,15000
2024-07-01,Wireless Mouse,Accessories,7491.17,9,900
2024-07-01,Keyboard,Accessories,10355.27,6,1600
2024-07-01,Bluetooth Speaker,Accessories,20442.24,6,3200
2024-07-02,Laptop,Electronics,115800.12,2,56000
2024-07-02,Smartphone,Electronics,105323.18,4,28000
2024-07-02,Monitor,Electronics,59307.56,4,15000
2024-07-02,Wireless Mouse,Accessories,11060.56,11,900
2024-07-02,Keyboard,Accessories,11500.59,8,1600
2024-07-02,Bluetooth Speaker,Accessories,22810.81,8,3200
2024-07-03,Laptop,Electronics,237352.01,4,56000
2024-07-03,Smartphone,Electronics,185404.77,6,28000
2024-07-03,Monitor,Electronics,70086.28,5,15000
2024-07-03,Wireless Mouse,Accessories,15582.74,16,900
2024-07-03,Keyboard,Accessories,13131.68,8,1600
2024-07-03,Bluetooth Speaker,Accessories,14652.07,5,3200
2024-07-04,Laptop,Electronics,220325.26,4,56000
2024-07-04,Smartphone,Electronics,106289.27,4,28000
2024-07-04,Monitor,Electronics,59035.71,4,15000
2024-07-04,Wireless Mouse,Accessories,9009.98,11,900
2024-07-04,Keyboard,Accessories,11444.68,7,1600
2024-07-04,Bluetooth Speaker,Accessories,24991.34,7,3200
2024-07-05,Laptop,Electronics,223659.93,4,56000
2024-07-05,Smartphone,Electronics,177777.17,7,28000
2024-07-05,Monitor,Electronics,74767.35,5,15000
2024-07-05,Wireless Mouse,Accessories,15918.14,17,900
2024-07-05,Keyboard,Accessories,14466.23,9,1600
2024-07-05,Bluetooth Speaker,Accessories,23083.58,7,3200
2024-07-06,Laptop,Electronics,151947.88,3,56000
2024-07-06,Smartphone,Electronics,195719.65,7,28000
2024-07-06,Monitor,Electronics,87482.69,6,15000
2024-07-06,Wireless Mouse,Accessories,12850.62,15,900
2024-07-06,Keyboard,Accessories,20981.43,13,1600
2024-07-06,Bluetooth Speaker,Accessories,26048.37,8,3200
2024-07-07,Laptop,Electronics,210615.06,4,56000
2024-07-07,Smartphone,Electronics,109708.71,4,28000
2024-07-07,Monitor,Electronics,42884.74,3,15000
2024-07-07,Wireless Mouse,Accessories,11268.89,13,900
2024-07-07,Keyboard,Accessories,24844.15,15,1600
2024-07-07,Bluetooth Speaker,Accessories,31906.84,9,3200
2024-07-08,Laptop,Electronics,124630.52,2,56000
2024-07-08,Smartphone,Electronics,86496.25,3,28000
2024-07-08,Monitor,Electronics,61977.99,4,15000
2024-07-08,Wireless Mouse,Accessories,13822.63,15,900
2024-07-08,Keyboard,Accessories,11556.36,7,1600
2024-07-08,Bluetooth Speaker,Accessories,34183.42,10,3200
2024-07-09,Laptop,Electronics,111459.41,2,56000
2024-07-09,Smartphone,Electronics,185515.87,6,28000
2024-07-09,Monitor,Electronics,58450.02,4,15000
2024-07-09,Wireless Mouse,Accessories,7887.89,9,900
2024-07-09,Keyboard,Accessories,13021.25,8,1600
2024-07-09,Bluetooth Speaker,Accessories,28307.22,9,3200
2024-07-10,Laptop,Electronics,113461.51,2,56000
2024-07-10,Smartphone,Electronics,151304.32,6,28000
2024-07-10,Monitor,Electronics,42705.42,3,15000
2024-07-10,Wireless Mouse,Accessories,11643.17,12,900
2024-07-10,Keyboard,Accessories,16850.17,10,1600
2024-07-10,Bluetooth Speaker,Accessories,17452.2,5,3200
2024-07-11,Laptop,Electronics,107509.37,2,56000
2024-07-11,Smartphone,Electronics,104764.97,4,28000
2024-07-11,Monitor,Electronics,73330.59,5,15000
2024-07-11,Wireless Mouse,Accessories,15085.3,15,900
2024-07-11,Keyboard,Accessories,16515.04,11,1600
2024-07-11,Bluetooth Speaker,Accessories,21222.95,7,3200
2024-07-12,Laptop,Electronics,178498.59,3,56000
2024-07-12,Smartphone,Electronics,92257.03,3,28000
2024-07-12,Monitor,Electronics,45279.97,3,15000
2024-07-12,Wireless Mouse,Accessories,13632.0,14,900
2024-07-12,Keyboard,Accessories,8768.14,6,1600
2024-07-12,Bluetooth Speaker,Accessories,34983.57,10,3200
2024-07-13,Laptop,Electronics,222541.43,4,56000
2024-07-13,Smartphone,Electronics,220571.98,8,28000
2024-07-13,Monitor,Electronics,73807.65,5,15000
2024-07-13,Wireless Mouse,Accessories,11134.55,13,900
2024-07-13,Keyboard,Accessories,12216.59,7,1600
2024-07-13,Bluetooth Speaker,Accessories,33113.72,10,3200
2024-07-14,Laptop,Electronics,239513.57,4,56000
2024-07-14,Smartphone,Electronics,183544.37,7,28000
2024-07-14,Monitor,Electronics,57567.02,4,15000
2024-07-14,Wireless Mouse,Accessories,13508.54,16,900
2024-07-14,Keyboard,Accessories,17086.19,10,1600
2024-07-14,Bluetooth Speaker,Accessories,17465.91,6,3200
2024-07-15,Laptop,Electronics,99201.45,2,56000
2024-07-15,Smartphone,Electronics,136554.78,5,28000
2024-07-15,Monitor,Electronics,40308.73,3,15000
2024-07-15,Wireless Mouse,Accessories,12936.19,14,900
2024-07-15,Keyboard,Accessories,19699.49,11,1600
2024-07-15,Bluetooth Speaker,Accessories,19802.72,7,3200
2024-07-16,Laptop,Electronics,220943.8,4,56000
2024-07-16,Smartphone,Electronics,168143.87,6,28000
2024-07-16,Monitor,Electronics,43422.1,3,15000
2024-07-16,Wireless Mouse,Accessories,14764.08,15,900
2024-07-16,Keyboard,Accessories,21676.51,13,1600
2024-07-16,Bluetooth Speaker,Accessories,16418.64,5,3200
2024-07-17,Laptop,Electronics,163938.41,3,56000
2024-07-17,Smartphone,Electronics,102961.52,4,28000
2024-07-17,Monitor,Electronics,41744.91,3,15000
2024-07-17,Wireless Mouse,Accessories,14643.5,16,900
2024-07-17,Keyboard,Accessories,20310.82,13,1600
2024-07-17,Bluetooth Speaker,Accessories,34694.48,10,3200
2024-07-18,Laptop,Electronics,184022.17,3,56000
2024-07-18,Smartphone,Electronics,131364.44,5,28000
2024-07-18,Monitor,Electronics,43634.56,3,15000
2024-07-18,Wireless Mouse,Accessories,10010.56,10,900
2024-07-18,Keyboard,Accessories,17466.77,12,1600
2024-07-18,Bluetooth Speaker,Accessories,15648.05,5,3200
2024-07-19,Laptop,Electronics,109348.92,2,56000
2024-07-19,Smartphone,Electronics,124185.6,5,28000
2024-07-19,Monitor,Electronics,66372.63,4,15000
2024-07-19,Wireless Mouse,Accessories,9407.22,11,900
2024-07-19,Keyboard,Accessories,18689.24,13,1600
2024-07-19,Bluetooth Speaker,Accessories,23476.81,7,3200
2024-07-20,Laptop,Electronics,102294.52,2,56000
2024-07-20,Smartphone,Electronics,186290.61,7,28000
2024-07-20,Monitor,Electronics,44218.4,3,15000
2024-07-20,Wireless Mouse,Accessories,12556.86,14,900
2024-07-20,Keyboard,Accessories,12422.6,8,1600
2024-07-20,Bluetooth Speaker,Accessories,29950.78,10,3200
2024-07-21,Laptop,Electronics,117089.3,2,56000
2024-07-21,Smartphone,Electronics,133470.69,5,28000
2024-07-21,Monitor,Electronics,76097.96,5,15000
2024-07-21,Wireless Mouse,Accessories,11655.52,14,900
2024-07-21,Keyboard,Accessories,24502.6,14,1600
2024-07-21,Bluetooth Speaker,Accessories,22929.72,7,3200
2024-07-22,Laptop,Electronics,217313.07,4,56000
2024-07-22,Smartphone,Electronics,173830.63,7,28000
2024-07-22,Monitor,Electronics,63173.03,4,15000
2024-07-22,Wireless Mouse,Accessories,15004.58,17,900
2024-07-22,Keyboard,Accessories,21357.67,13,1600
2024-07-22,Bluetooth Speaker,Accessories,18554.59,6,3200
2024-07-23,Laptop,Electronics,177983.17,3,56000
2024-07-23,Smartphone,Electronics,148108.99,5,28000
2024-07-23,Monitor,Electronics,80148.48,5,15000
2024-07-23,Wireless Mouse,Accessories,13296.27,15,900
2024-07-23,Keyboard,Accessories,10001.38,7,1600
2024-07-23,Bluetooth Speaker,Accessories,17454.64,6,3200
2024-07-24,Laptop,Electronics,169638.01,3,56000
2024-07-24,Smartphone,Electronics,126210.28,5,28000
2024-07-24,Monitor,Electronics,58981.05,4,15000
2024-07-24,Wireless Mouse,Accessories,6717.87,8,900
2024-07-24,Keyboard,Accessories,10030.8,7,1600
2024-07-24,Bluetooth Speaker,Accessories,27313.72,8,3200
2024-07-25,Laptop,Electronics,150513.52,3,56000
2024-07-25,Smartphone,Electronics,85431.03,3,28000
2024-07-25,Monitor,Electronics,63930.88,4,15000
2024-07-25,Wireless Mouse,Accessories,12788.53,15,900
2024-07-25,Keyboard,Accessories,11564.17,7,1600
2024-07-25,Bluetooth Speaker,Accessories,21191.03,6,3200
2024-07-26,Laptop,Electronics,154069.74,3,56000
2024-07-26,Smartphone,Electronics,87282.25,3,28000
2024-07-26,Monitor,Electronics,67680.34,5,15000
2024-07-26,Wireless Mouse,Accessories,14564.4,18,900
2024-07-26,Keyboard,Accessories,8903.93,6,1600
2024-07-26,Bluetooth Speaker,Accessories,30181.31,9,3200
2024-07-27,Laptop,Electronics,166570.32,3,56000
2024-07-27,Smartphone,Electronics,104981.19,4,28000
2024-07-27,Monitor,Electronics,49035.47,3,15000
2024-07-27,Wireless Mouse,Accessories,14396.33,15,900
2024-07-27,Keyboard,Accessories,19958.68,14,1600
2024-07-27,Bluetooth Speaker,Accessories,27900.95,8,3200
2024-07-28,Laptop,Electronics,183610.6,3,56000
2024-07-28,Smartphone,Electronics,216650.63,8,28000
2024-07-28,Monitor,Electronics,86398.34,6,15000
2024-07-28,Wireless Mouse,Accessories,12301.69,15,900
2024-07-28,Keyboard,Accessories,14957.26,10,1600
2024-07-28,Bluetooth Speaker,Accessories,14757.45,5,3200
2024-07-29,Laptop,Electronics,108919.66,2,56000
2024-07-29,Smartphone,Electronics,77499.52,3,28000
2024-07-29,Monitor,Electronics,61380.96,4,15000
2024-07-29,Wireless Mouse,Accessories,10214.39,11,900
2024-07-29,Keyboard,Accessories,10246.11,6,1600
2024-07-29,Bluetooth Speaker,Accessories,16388.58,5,3200
2024-07-30,Laptop,Electronics,177657.43,3,56000
2024-07-30,Smartphone,Electronics,175975.7,6,28000
2024-07-30,Monitor,Electronics,55116.36,4,15000
2024-07-30,Wireless Mouse,Accessories,16442.77,17,900
2024-07-30,Keyboard,Accessories,22663.83,13,1600
2024-07-30,Bluetooth Speaker,Accessories,25722.56,8,3200
2024-07-31,Laptop,Electronics,209077.8,4,56000
2024-07-31,Smartphone,Electronics,182411.12,6,28000
2024-07-31,Monitor,Electronics,70804.69,5,15000
2024-07-31,Wireless Mouse,Accessories,13644.68,14,900
2024-07-31,Keyboard,Accessories,15660.23,11,1600
2024-07-31,Bluetooth Speaker,Accessories,17518.37,5,3200
2024-08-01,Laptop,Electronics,185281.26,3,56000
2024-08-01,Smartphone,Electronics,81722.05,3,28000
2024-08-01,Monitor,Electronics,46130.31,3,15000
2024-08-01,Wireless Mouse,Accessories,14218.02,16,900
2024-08-01,Keyboard,Accessories,10001.0,6,1600
2024-08-01,Bluetooth Speaker,Accessories,26815.35,8,3200
2024-08-02,Laptop,Electronics,104267.12,2,56000
2024-08-02,Smartphone,Electronics,123802.4,4,28000
2024-08-02,Monitor,Electronics,66574.32,4,15000
2024-08-02,Wireless Mouse,Accessories,6928.93,8,900
2024-08-02,Keyboard,Accessories,22353.49,13,1600
2024-08-02,Bluetooth Speaker,Accessories,28789.41,9,3200
2024-08-03,Laptop,Electronics,249295.21,5,56000
2024-08-03,Smartphone,Electronics,188383.32,7,28000
2024-08-03,Monitor,Electronics,43127.4,3,15000
2024-08-03,Wireless Mouse,Accessories,11692.93,12,900
2024-08-03,Keyboard,Accessories,18897.44,12,1600
2024-08-03,Bluetooth Speaker,Accessories,24840.09,7,3200
2024-08-04,Laptop,Electronics,226277.37,4,56000
2024-08-04,Smartphone,Electronics,148439.6,5,28000
2024-08-04,Monitor,Electronics,73471.1,5,15000
2024-08-04,Wireless Mouse,Accessories,11730.0,13,900
2024-08-04,Keyboard,Accessories,16507.34,11,1600
2024-08-04,Bluetooth Speaker,Accessories,40210.7,12,3200
2024-08-05,Laptop,Electronics,152688.81,3,56000
2024-08-05,Smartphone,Electronics,214934.96,7,28000
2024-08-05,Monitor,Electronics,69463.93,5,15000
2024-08-05,Wireless Mouse,Accessories,16620.0,17,900
2024-08-05,Keyboard,Accessories,17565.37,11,1600
2024-08-05,Bluetooth Speaker,Accessories,19693.89,6,3200
2024-08-06,Laptop,Electronics,183370.11,3,56000
2024-08-06,Smartphone,Electronics,104693.06,4,28000
2024-08-06,Monitor,Electronics,63414.76,4,15000
2024-08-06,Wireless Mouse,Accessories,14520.71,17,900
2024-08-06,Keyboard,Accessories,12394.98,8,1600
2024-08-06,Bluetooth Speaker,Accessories,30906.24,9,3200
2024-08-07,Laptop,Electronics,162696.67,3,56000
2024-08-07,Smartphone,Electronics,215105.5,7,28000
2024-08-07,Monitor,Electronics,66188.71,5,15000
2024-08-07,Wireless Mouse,Accessories,14389.03,16,900
2024-08-07,Keyboard,Accessories,14291.24,10,1600
2024-08-07,Bluetooth Speaker,Accessories,24797.75,8,3200
2024-08-08,Laptop,Electronics,205777.5,4,56000
2024-08-08,Smartphone,Electronics,197473.07,7,28000
2024-08-08,Monitor,Electronics,67861.72,5,15000
2024-08-08,Wireless Mouse,Accessories,10296.38,11,900
2024-08-08,Keyboard,Accessories,15288.05,10,1600
2024-08-08,Bluetooth Speaker,Accessories,24542.88,8,3200
2024-08-09,Laptop,Electronics,114744.32,2,56000
2024-08-09,Smartphone,Electronics,142559.49,5,28000
2024-08-09,Monitor,Electronics,70309.34,5,15000
2024-08-09,Wireless Mouse,Accessories,10357.75,11,900
2024-08-09,Keyboard,Accessories,18674.59,11,1600
2024-08-09,Bluetooth Speaker,Accessories,15984.99,5,3200
2024-08-10,Laptop,Electronics,153862.16,3,56000
2024-08-10,Smartphone,Electronics,180542.98,6,28000
2024-08-10,Monitor,Electronics,96662.3,6,15000
2024-08-10,Wireless Mouse,Accessories,9943.47,11,900
2024-08-10,Keyboard,Accessories,17348.73,12,1600
2024-08-10,Bluetooth Speaker,Accessories,24311.41,8,3200
2024-08-11,Laptop,Electronics,184417.79,3,56000
2024-08-11,Smartphone,Electronics,159731.86,6,28000
2024-08-11,Monitor,Electronics,61590.16,4,15000
2024-08-11,Wireless Mouse,Accessories,10593.72,13,900
2024-08-11,Keyboard,Accessories,18524.99,11,1600
2024-08-11,Bluetooth Speaker,Accessories,15616.85,5,3200
2024-08-12,Laptop,Electronics,106815.91,2,56000
2024-08-12,Smartphone,Electronics,166257.1,6,28000
2024-08-12,Monitor,Electronics,80532.23,6,15000
2024-08-12,Wireless Mouse,Accessories,7433.75,9,900
2024-08-12,Keyboard,Accessories,18595.47,13,1600
2024-08-12,Bluetooth Speaker,Accessories,26689.64,8,3200
2024-08-13,Laptop,Electronics,228904.26,4,56000
2024-08-13,Smartphone,Electronics,162520.1,6,28000
2024-08-13,Monitor,Electronics,100374.87,6,15000
2024-08-13,Wireless Mouse,Accessories,7159.56,8,900
2024-08-13,Keyboard,Accessories,16926.02,10,1600
2024-08-13,Bluetooth Speaker,Accessories,19616.98,6,3200
2024-08-14,Laptop,Electronics,176923.65,3,56000
2024-08-14,Smartphone,Electronics,111113.97,4,28000
2024-08-14,Monitor,Electronics,39659.75,3,15000
2024-08-14,Wireless Mouse,Accessories,14213.55,16,900
2024-08-14,Keyboard,Accessories,19121.34,11,1600
2024-08-14,Bluetooth Speaker,Accessories,26471.17,8,3200
2024-08-15,Laptop,Electronics,179983.26,3,56000
2024-08-15,Smartphone,Electronics,99444.93,4,28000
2024-08-15,Monitor,Electronics,50197.14,3,15000
2024-08-15,Wireless Mouse,Accessories,13931.34,14,900
2024-08-15,Keyboard,Accessories,10516.56,7,1600
2024-08-15,Bluetooth Speaker,Accessories,30451.68,9,3200
2024-08-16,Laptop,Electronics,227313.54,4,56000
2024-08-16,Smartphone,Electronics,136176.48,5,28000
2024-08-16,Monitor,Electronics,52915.89,4,15000
2024-08-16,Wireless Mouse,Accessories,14333.29,16,900
2024-08-16,Keyboard,Accessories,10884.92,7,1600
2024-08-16,Bluetooth Speaker,Accessories,24171.83,7,3200
2024-08-17,Laptop,Electronics,158998.87,3,56000
2024-08-17,Smartphone,Electronics,173576.35,6,28000
2024-08-17,Monitor,Electronics,79290.15,6,15000
2024-08-17,Wireless Mouse,Accessories,14372.48,15,900
2024-08-17,Keyboard,Accessories,11545.98,7,1600
2024-08-17,Bluetooth Speaker,Accessories,30264.56,9,3200
2024-08-18,Laptop,Electronics,215296.19,4,56000
2024-08-18,Smartphone,Electronics,175521.53,6,28000
2024-08-18,Monitor,Electronics,79300.23,6,15000
2024-08-18,Wireless Mouse,Accessories,15642.38,19,900
2024-08-18,Keyboard,Accessories,11476.74,7,1600
2024-08-18,Bluetooth Speaker,Accessories,17979.33,6,3200
2024-08-19,Laptop,Electronics,163429.85,3,56000
2024-08-19,Smartphone,Electronics,113231.07,4,28000
2024-08-19,Monitor,Electronics,71404.47,5,15000
2024-08-19,Wireless Mouse,Accessories,9009.75,10,900
2024-08-19,Keyboard,Accessories,16545.0,10,1600
2024-08-19,Bluetooth Speaker,Accessories,23963.56,7,3200
2024-08-20,Laptop,Electronics,231681.22,4,56000
2024-08-20,Smartphone,Electronics,155706.38,5,28000
2024-08-20,Monitor,Electronics,82376.54,5,15000
2024-08-20,Wireless Mouse,Accessories,9129.0,10,900
2024-08-20,Keyboard,Accessories,17166.9,11,1600
2024-08-20,Bluetooth Speaker,Accessories,16773.74,5,3200
2024-08-21,Laptop,Electronics,152514.58,3,56000
2024-08-21,Smartphone,Electronics,135506.51,5,28000
2024-08-21,Monitor,Electronics,47201.05,3,15000
2024-08-21,Wireless Mouse,Accessories,8524.76,9,900
2024-08-21,Keyboard,Accessories,10838.06,7,1600
2024-08-21,Bluetooth Speaker,Accessories,19074.4,6,3200
2024-08-22,Laptop,Electronics,231115.24,4,56000
2024-08-22,Smartphone,Electronics,140204.19,5,28000
2024-08-22,Monitor,Electronics,61779.98,4,15000
2024-08-22,Wireless Mouse,Accessories,12876.25,13,900
2024-08-22,Keyboard,Accessories,20936.36,13,1600
2024-08-22,Bluetooth Speaker,Accessories,29079.6,10,3200
2024-08-23,Laptop,Electronics,198615.57,4,56000
2024-08-23,Smartphone,Electronics,138054.2,5,28000
2024-08-23,Monitor,Electronics,84981.17,6,15000
2024-08-23,Wireless Mouse,Accessories,18041.77,18,900
2024-08-23,Keyboard,Accessories,14812.16,10,1600
2024-08-23,Bluetooth Speaker,Accessories,29415.2,9,3200
2024-08-24,Laptop,Electronics,237352.57,4,56000
2024-08-24,Smartphone,Electronics,184412.99,7,28000
2024-08-24,Monitor,Electronics,44122.13,3,15000
2024-08-24,Wireless Mouse,Accessories,16303.54,20,900
2024-08-24,Keyboard,Accessories,14312.26,10,1600
2024-08-24,Bluetooth Speaker,Accessories,37053.31,11,3200
2024-08-25,Laptop,Electronics,232802.73,4,56000
2024-08-25,Smartphone,Electronics,102572.74,4,28000
2024-08-25,Monitor,Electronics,46224.97,3,15000
2024-08-25,Wireless Mouse,Accessories,17829.33,19,900
2024-08-25,Keyboard,Accessories,18332.13,11,1600
2024-08-25,Bluetooth Speaker,Accessories,28463.87,8,3200
2024-08-26,Laptop,Electronics,110937.97,2,56000
2024-08-26,Smartphone,Electronics,188501.93,7,28000
2024-08-26,Monitor,Electronics,44495.05,3,15000
2024-08-26,Wireless Mouse,Accessories,7330.09,9,900
2024-08-26,Keyboard,Accessories,19133.94,11,1600
2024-08-26,Bluetooth Speaker,Accessories,15590.08,5,3200
2024-08-27,Laptop,Electronics,184215.0,3,56000
2024-08-27,Smartphone,Electronics,173239.48,6,28000
2024-08-27,Monitor,Electronics,63438.46,4,15000
2024-08-27,Wireless Mouse,Accessories,10691.72,11,900
2024-08-27,Keyboard,Accessories,18392.97,11,1600
2024-08-27,Bluetooth Speaker,Accessories,27150.66,8,3200
2024-08-28,Laptop,Electronics,121867.92,2,56000
2024-08-28,Smartphone,Electronics,191262.75,7,28000
2024-08-28,Monitor,Electronics,28437.99,2,15000
2024-08-28,Wireless Mouse,Accessories,6854.04,8,900
2024-08-28,Keyboard,Accessories,11120.48,7,1600
2024-08-28,Bluetooth Speaker,Accessories,19575.82,6,3200
2024-08-29,Laptop,Electronics,179652.12,3,56000
2024-08-29,Smartphone,Electronics,125041.95,5,28000
2024-08-29,Monitor,Electronics,81348.34,5,15000
2024-08-29,Wireless Mouse,Accessories,11471.42,13,900
2024-08-29,Keyboard,Accessories,16078.62,11,1600
2024-08-29,Bluetooth Speaker,Accessories,28533.97,8,3200
